New Try
5.90712,0.00352815,0.1232773,0.0739174,0.566358
5.970863,0.002182572,0.1226723,0.07423668,0.5650448
6.015498,0.002745909,0.1234457,0.07270078,0.5645012
6.058849,0.001503247,0.1225478,0.07363689,0.5636338
6.101264,0.001655546,0.1224124,0.07340875,0.5634569
6.144457,0.002025548,0.1219942,0.07299919,0.5626844
6.199456,0.002968658,0.120964,0.07272866,0.5610885
6.241151,0.00413083,0.1212957,0.07303903,0.5593643
6.28767,0.004377091,0.1211464,0.07395141,0.5587504
6.327742,0.004735617,0.1210462,0.07469454,0.5582743
6.368576,0.004973625,0.1209939,0.07487213,0.558028
6.418648,0.005143702,0.1208081,0.07490734,0.5578572
6.456578,0.005292521,0.1205378,0.07487007,0.5577091
6.49968,0.005649756,0.1202965,0.07514256,0.5573521
6.539362,0.006138497,0.1207669,0.07529611,0.5568687
6.581189,0.006888372,0.1214809,0.07562371,0.5561399
6.63464,0.00741176,0.1217913,0.07590996,0.5556443
6.67742,0.007520305,0.1219978,0.07586211,0.5555293
6.715204,0.007862055,0.1219317,0.07613608,0.5552205
6.758312,0.007884041,0.1217796,0.0760754,0.5551897
6.798368,0.007674031,0.1215343,0.07599093,0.5553902
6.852091,0.00792808,0.1210791,0.07628839,0.5551773
6.891203,0.008581073,0.1204951,0.07728361,0.5547284
6.933585,0.008363792,0.1200197,0.07725219,0.5549452
6.97246,0.008189497,0.1198659,0.07717429,0.5551044
7.014392,0.008081931,0.1197599,0.07737838,0.555276
7.062255,0.008049748,0.1203304,0.07742848,0.5553253
7.101871,0.007893823,0.1203091,0.07723705,0.5554298
7.14014,0.007887637,0.120349,0.07720205,0.555426
7.180787,0.007818502,0.1203294,0.07710546,0.5554703
7.217381,0.007442784,0.1201206,0.07688114,0.5557989
7.273723,0.00749942,0.1202366,0.07711948,0.5558063
7.320477,0.007509228,0.1200961,0.07716624,0.55581
7.360015,0.007988375,0.1200928,0.07767504,0.5554729
7.403017,0.007630751,0.1196449,0.07711769,0.555669
7.448196,0.008116242,0.1198056,0.07780328,0.5553833
7.49761,0.008263451,0.1195449,0.07801658,0.5553069
7.53803,0.008275666,0.1196082,0.07804401,0.5553045
7.579361,0.008262057,0.1194438,0.07828909,0.5554209
7.619895,0.00848743,0.1190512,0.07853551,0.555284
7.665576,0.008012866,0.1185888,0.07801956,0.5555779
7.748157,0.00801558,0.1180408,0.07789864,0.5555269
7.790225,0.008354708,0.1175864,0.07883354,0.5555767
7.834834,0.009334664,0.1171792,0.07991505,0.5550641
7.872834,0.0100048,0.1166204,0.0805475,0.5546741
7.924413,0.01080923,0.116049,0.08139946,0.5542887
7.966281,0.01175056,0.11545,0.08254419,0.5539911
8.004924,0.01219677,0.114861,0.08343596,0.5541912
8.045783,0.01320023,0.1137298,0.08524959,0.5546818
8.084936,0.0153771,0.1121319,0.08784016,0.5545392
8.13844,0.01660446,0.1106085,0.08939305,0.5547206
8.181233,0.01721314,0.1099116,0.08997052,0.5545044
8.221088,0.01747861,0.1093323,0.09033342,0.5546103
8.260754,0.01742031,0.109126,0.09029557,0.5546626
8.302516,0.01757058,0.1087371,0.09053989,0.5548002
8.35699,0.01916081,0.1082669,0.09210821,0.5543718
8.400598,0.01833079,0.1082881,0.09143198,0.5548755
8.442662,0.01876448,0.1082023,0.09185288,0.5547486
8.482654,0.01876347,0.108072,0.09195393,0.5549606
8.520823,0.01884935,0.1080008,0.09209385,0.5550566
8.570265,0.01903085,0.1077528,0.09229085,0.5550502
8.611072,0.01905072,0.1077621,0.09231236,0.5550494
8.648723,0.01888803,0.1076496,0.09215888,0.555105
8.688047,0.0193799,0.1075699,0.09259633,0.5548791
8.730227,0.01907687,0.1076478,0.09235466,0.555079
8.786376,0.01986171,0.1073611,0.09318531,0.5550137
8.830131,0.01971281,0.1069305,0.09312738,0.5552545
8.87233,0.02056888,0.1068615,0.09409507,0.5553543
8.91496,0.02132619,0.1067825,0.09480381,0.555087
8.9545,0.02179945,0.1066721,0.0952723,0.5549844
9.006944,0.02204281,0.1066275,0.09547877,0.5548449
9.047149,0.02287408,0.106422,0.09634382,0.5547742
9.086339,0.02351407,0.1062417,0.09714623,0.5550971
9.125619,0.02391425,0.1060778,0.09755272,0.555046
9.165023,0.02443451,0.1060858,0.0980823,0.5549842
9.216338,0.02495025,0.105938,0.09869148,0.5551751
9.25829,0.02497342,0.1058422,0.09874631,0.555268
9.2993,0.02503435,0.1055104,0.09879574,0.555223
9.340994,0.02522914,0.1051965,0.09898549,0.5551766
9.381262,0.02522914,0.1051965,0.09898549,0.5551766
9.436862,0.0258474,0.1049484,0.09971042,0.5554183
9.478868,0.02678327,0.1049925,0.1005644,0.5550123
9.517273,0.02756163,0.1049864,0.101316,0.5548078
9.555487,0.02751839,0.1050601,0.1013097,0.554934
9.596089,0.02793919,0.1049887,0.1017217,0.5548421
9.64618,0.02886664,0.1048021,0.1026189,0.5546048
9.686071,0.02929631,0.1046667,0.103081,0.5546494
9.725019,0.02934242,0.1045416,0.1031332,0.5546633
9.763717,0.02950345,0.1046212,0.1033032,0.5546706
9.806053,0.03065777,0.1042791,0.1043198,0.554042
9.861872,0.03177427,0.1037471,0.1055108,0.554129
9.907917,0.03204687,0.1036208,0.1058413,0.5542929
9.950433,0.03265564,0.1038393,0.1065535,0.5545877
9.990515,0.03352216,0.1033249,0.1074642,0.5546447
10.03097,0.03438014,0.1027885,0.1083234,0.5545417
10.08123,0.0344544,0.1027349,0.1084152,0.5546018
10.12099,0.03481591,0.1024987,0.1087809,0.554574
10.18294,0.03568169,0.1018882,0.1097012,0.5546926
10.22257,0.03651094,0.1013403,0.1106216,0.5549908
10.26332,0.03698937,0.1010418,0.1111606,0.5552137
10.31262,0.03734441,0.1010867,0.1115361,0.5552723
10.35463,0.03690182,0.1009805,0.1111722,0.5556983
10.39641,0.0359737,0.1009875,0.110387,0.5565293
10.43803,0.03479903,0.1000352,0.109281,0.5570181
10.47609,0.03566617,0.1010196,0.1101101,0.5567268
10.52816,0.03527022,0.1015671,0.109769,0.5570748
10.57061,0.03527738,0.1020412,0.1098381,0.5574504
10.60861,0.03529498,0.101847,0.1098927,0.5576867
10.64901,0.03492287,0.1019221,0.1095775,0.5581008
10.68978,0.03498178,0.1017185,0.1096958,0.5585363
10.7426,0.03442969,0.1017285,0.109202,0.559047
10.78323,0.03421401,0.1019834,0.1090069,0.5592408
10.82264,0.03418492,0.1019922,0.108978,0.5592447
10.86501,0.03392869,0.1021573,0.1087617,0.559638
10.90387,0.0345009,0.1020528,0.1093443,0.559716
10.96212,0.03411353,0.1022532,0.1090068,0.5603041
11.00114,0.0341786,0.1021695,0.1090764,0.5603592
11.04373,0.03503364,0.1018521,0.1099086,0.5600426
11.08051,0.03593529,0.1015939,0.1107612,0.5594666
11.12224,0.03598961,0.1016549,0.1108537,0.5598747
11.17435,0.03574958,0.1017348,0.1106474,0.5602987
11.21375,0.03624816,0.1018815,0.1111379,0.5601749
11.25429,0.03570506,0.101763,0.1106163,0.5604846
11.29532,0.03533534,0.1019815,0.1102721,0.5608862
11.33637,0.03442299,0.1026138,0.1093832,0.5613452
11.39045,0.03424193,0.1030726,0.1092179,0.5617183
11.43708,0.03433279,0.1032953,0.109313,0.5618348
11.47746,0.03412711,0.1032306,0.1091112,0.5619573
11.52049,0.03383141,0.1029484,0.1088255,0.5623676
11.56297,0.03467346,0.1033393,0.1096617,0.5620978
11.61191,0.03432197,0.1033632,0.1093173,0.5624322
11.65478,0.03485766,0.1032946,0.1098551,0.5625733
11.69554,0.03542703,0.1035261,0.1104266,0.5628176
11.73638,0.03517115,0.1034382,0.110171,0.562892
11.81782,0.03097187,0.1043865,0.105923,0.5647397
11.91782,0.03032079,0.1047789,0.1052515,0.565049
11.93906,0.02989229,0.1049038,0.104818,0.5651065
11.96341,0.02902491,0.1052516,0.1039201,0.5654644
11.98668,0.02734312,0.105923,0.102152,0.5662272
12.01174,0.02358538,0.1070491,0.09809853,0.5677674
12.03816,0.02061018,0.1085307,0.09436397,0.5700581
12.06299,0.01822134,0.1088431,0.09153568,0.5706543
12.08444,0.01746325,0.109095,0.09028666,0.571443
12.10575,0.01629162,0.1091692,0.08856007,0.5720301
12.12869,0.01528359,0.1089903,0.08712086,0.5723099
12.15107,0.01320479,0.1082242,0.08326849,0.5732956
12.1749,0.01153776,0.106586,0.07993046,0.5734313
12.19832,0.01135025,0.1068256,0.07926432,0.5735188
12.22002,0.01149558,0.107101,0.07747358,0.5742263
12.2505,0.01161917,0.1065076,0.07540311,0.5746122
12.27901,0.01168707,0.1064519,0.07491224,0.5746868
12.31202,0.01111159,0.1062641,0.07424699,0.5740861
12.3459,0.01197688,0.1067998,0.07156197,0.5744728
12.38259,0.01430416,0.1080717,0.06834955,0.5756642
12.41594,0.01502043,0.1085628,0.06736277,0.5759339
12.46795,0.01545366,0.1095697,0.06673839,0.5760599
12.51262,0.01580696,0.112094,0.06653208,0.5763475
12.54659,0.0151106,0.1129077,0.06733607,0.5760229
12.58059,0.0148291,0.1140587,0.0677579,0.5759404
12.61344,0.01438717,0.1145141,0.06833759,0.5757516
12.64674,0.01412401,0.1150041,0.06869922,0.5756407
12.6799,0.0138208,0.1155501,0.06913058,0.5755126
12.7271,0.01267124,0.117315,0.07070147,0.5749199
12.76371,0.01149696,0.120076,0.07223171,0.5741587
12.79658,0.00988132,0.1219355,0.07354461,0.5727736
12.83055,0.009394718,0.1236182,0.07372546,0.5723079
12.8632,0.009427249,0.1256238,0.0730869,0.5722311
12.89821,0.009662569,0.1265174,0.07216492,0.5722373
12.94548,0.00948207,0.1286095,0.07200847,0.5719978
12.98637,0.009430198,0.1294918,0.0720336,0.5719515
13.02239,0.008760379,0.1305418,0.07280214,0.5714802
13.05603,0.008846419,0.1308165,0.07258841,0.5715114
13.08963,0.008876334,0.1316572,0.07242379,0.5714943
13.12448,0.00909121,0.1333235,0.07197599,0.5715736
13.1675,0.01028011,0.1337921,0.07077008,0.5723696
13.20356,0.009879069,0.1339755,0.07132241,0.5721691
13.23669,0.01000972,0.133634,0.07151142,0.5723822
13.27092,0.01085081,0.1336619,0.07058837,0.5729135
13.31159,0.0113769,0.1331652,0.06995394,0.5731966
13.35636,0.011464,0.1328059,0.06978765,0.5732105
13.41598,0.01196696,0.1325103,0.0693026,0.5735237
13.46421,0.01307131,0.131072,0.06835405,0.5742557
13.5144,0.01419751,0.1296093,0.06770725,0.5751814
13.56146,0.01472724,0.1283917,0.06719247,0.5754874
13.6234,0.01566382,0.1258504,0.06694261,0.5764326
13.66636,0.01668852,0.1236728,0.06636073,0.5772783
13.71373,0.01635213,0.1217387,0.06657764,0.5770163
13.75567,0.01635813,0.1214209,0.06666172,0.5770735
13.80064,0.01660906,0.1210547,0.0664904,0.5772635
13.85759,0.01622874,0.1169278,0.06769098,0.5774897
13.90257,0.01635997,0.1129049,0.06716477,0.5773617
13.95478,0.01528427,0.1112483,0.0680907,0.5766335
13.99767,0.01503206,0.111874,0.06761757,0.5760944
14.05001,0.01337986,0.1108553,0.06911401,0.5750157
14.11126,0.01315053,0.1109447,0.06950644,0.5749481
14.15821,0.01215683,0.1102836,0.07042899,0.5742648
14.20188,0.01089757,0.1105165,0.07106384,0.5731619
14.24738,0.008111591,0.1124763,0.07435501,0.5710859
14.29293,0.006475631,0.1142078,0.07725212,0.5690714
14.3484,0.004859703,0.1156204,0.07793762,0.5668713
14.38822,0.005017947,0.1159832,0.07877773,0.5663028
14.42914,0.005318619,0.1159422,0.07989381,0.5650829
14.47447,0.005645636,0.1154856,0.08046121,0.5644313
14.51216,0.005758362,0.1143281,0.08068138,0.5639385
14.56683,0.007940033,0.1121954,0.08291293,0.5623445
14.60724,0.00767675,0.109361,0.08265051,0.5623658
14.6476,0.007725196,0.107635,0.08267855,0.5621523
14.69048,0.008460027,0.1063299,0.08329402,0.5613323
14.72901,0.008588943,0.1057469,0.08329402,0.5607686
14.78359,0.009359868,0.106048,0.08330972,0.5586924
14.82344,0.009507427,0.1057594,0.08322875,0.5582378
14.86252,0.009986576,0.1056028,0.08351028,0.5577744
14.92298,0.009590185,0.1035354,0.08203963,0.5564873
14.96586,0.009751916,0.1024443,0.07786442,0.5536783
15.02131,0.01060656,0.1029256,0.0775515,0.5527049
15.06058,0.01149216,0.1050877,0.07785314,0.5518677
15.09919,0.01518592,0.1082092,0.08035886,0.5487911
15.13953,0.01591446,0.1107276,0.08037499,0.5480207
15.18428,0.01665311,0.1101235,0.0807302,0.5473638
15.23667,0.01688418,0.1103535,0.08064172,0.5470863
15.276,0.01616324,0.1141343,0.07643325,0.5469005
15.3157,0.02099508,0.1117828,0.0803357,0.5426943
15.3572,0.023089,0.1129293,0.08002469,0.5404644
15.39923,0.0237798,0.1124714,0.08111644,0.5400203
15.44811,0.02523926,0.1110747,0.08301608,0.5390676
15.49471,0.02486012,0.1095999,0.08229835,0.5392354
15.53834,0.02451738,0.1081993,0.08163212,0.5393967
15.57812,0.02487148,0.1076963,0.08186417,0.5390945
15.61751,0.02484494,0.1075381,0.08187323,0.5391247
15.66645,0.02475016,0.1072097,0.08171792,0.539179
15.70907,0.02461566,0.1054303,0.08034334,0.5389713
15.74761,0.02340607,0.103791,0.07862105,0.5398757
15.78783,0.02245885,0.1031228,0.07754963,0.5406864
15.82974,0.02151873,0.1019457,0.07585543,0.5414983
15.8837,0.02304606,0.1016106,0.07795326,0.540144
15.92262,0.02351042,0.1011791,0.07848933,0.53975
15.96134,0.02370013,0.1013311,0.07884846,0.5396144
16.00663,0.02414302,0.1014827,0.0798742,0.5393541
16.0492,0.02515826,0.1018367,0.08126957,0.5386355
16.10611,0.02624257,0.1040317,0.08243284,0.5378321
16.14836,0.02805452,0.1054004,0.08332982,0.5362107
16.1902,0.02974217,0.1083509,0.08517341,0.5350519
16.23189,0.02993136,0.1100236,0.08442721,0.534592
16.2725,0.03009175,0.1095919,0.0841833,0.5343438
16.32366,0.03001977,0.1094091,0.08399259,0.5343588
16.36301,0.02986773,0.1093582,0.08360072,0.5343974
16.40607,0.02936129,0.109111,0.08146103,0.5343584
16.44411,0.03190379,0.1113061,0.08230193,0.5319431
16.48375,0.03248756,0.1112603,0.08094345,0.5310608
16.53723,0.03229377,0.111642,0.07906412,0.530963
16.58261,0.03178177,0.1117158,0.07769936,0.5313331
16.62212,0.03132707,0.1123068,0.07671162,0.5317197
16.6635,0.03171215,0.1125557,0.07671389,0.5313342
16.70448,0.03170191,0.1127496,0.07674126,0.531346
16.75489,0.03181515,0.113999,0.07699426,0.5312474
16.79517,0.0327664,0.1164038,0.07764936,0.5303409
16.83378,0.03314792,0.1155014,0.0777825,0.5299691
16.871,0.03329103,0.1152749,0.07766297,0.5298157
16.91356,0.03334476,0.1151829,0.07798178,0.5297889
16.96183,0.03344638,0.1153909,0.07872301,0.5297615
17.00198,0.03421767,0.1155801,0.08002389,0.5291532
17.0437,0.03410363,0.1156887,0.07991533,0.5292525
17.08513,0.03403849,0.1159108,0.07985762,0.5293099
17.12681,0.03435232,0.1155769,0.08121457,0.5292145
17.17711,0.03419431,0.1153341,0.08159386,0.5294475
17.222,0.03554284,0.1153137,0.08322645,0.5284223
17.26087,0.03589999,0.1155565,0.08397482,0.52824
17.30579,0.03653868,0.1153761,0.08455849,0.5277337
17.34714,0.03716136,0.1154119,0.0853329,0.5273041
17.42109,0.0370985,0.1150068,0.08507075,0.5272946
17.46121,0.03630063,0.1153385,0.08477364,0.5280399
17.50394,0.03734218,0.1161972,0.08607446,0.5273378
17.54496,0.03756223,0.1158773,0.08618943,0.5271431
17.58835,0.03724294,0.1158058,0.0857663,0.5273472
17.64402,0.03804138,0.1158245,0.08696368,0.5268888
17.68553,0.03770741,0.1159202,0.08680511,0.5271882
17.72601,0.03813726,0.1158418,0.08778823,0.5270708
17.76652,0.03817248,0.1161308,0.08780451,0.5270392
17.8122,0.03811744,0.1162865,0.08775806,0.5270811
17.86194,0.03831255,0.116434,0.08791341,0.5269293
17.9021,0.03958489,0.1161261,0.08915165,0.5260312
17.94825,0.04127133,0.1164041,0.09054578,0.5247685
17.98738,0.04142085,0.1164934,0.09080242,0.524712
18.03063,0.04154425,0.1164485,0.0906447,0.5245141
18.08242,0.04115581,0.1167429,0.09005057,0.5246949
18.12567,0.04091634,0.1166956,0.0903583,0.5250755
18.1662,0.04048706,0.1168226,0.09002551,0.5254043
18.20404,0.04016591,0.1165707,0.08973576,0.5256348
18.24437,0.03981881,0.1163307,0.08973977,0.5260098
18.29652,0.03740531,0.1145182,0.08929987,0.528436
18.33749,0.03655242,0.1128665,0.08907949,0.529268
18.38,0.03687769,0.1107196,0.0898282,0.5292348
18.42654,0.03730768,0.1091041,0.09043077,0.5290331
18.46917,0.03623007,0.1069157,0.09003908,0.5300388
18.51602,0.03593156,0.1065209,0.09010699,0.5303985
18.55641,0.03527709,0.1064119,0.0896477,0.5309077
18.59877,0.03541109,0.1044178,0.09037236,0.5310996
18.64369,0.03452585,0.1030851,0.09039107,0.5320945
18.68745,0.03421415,0.1018641,0.09059148,0.5325449
18.7395,0.0330714,0.1005203,0.09031403,0.5336879
18.77984,0.03321856,0.09921395,0.09065276,0.5337005
18.81823,0.03272204,0.09872439,0.09034061,0.5340968
18.85843,0.03274364,0.09828846,0.09041404,0.5341114
18.89843,0.03274364,0.09828846,0.09041404,0.5341114
18.94655,0.03125183,0.09651271,0.08932551,0.5352249
18.98604,0.02981525,0.09464485,0.08870627,0.536522
19.0274,0.02741715,0.09098245,0.08763959,0.5386702
19.06436,0.02609054,0.09041594,0.08713108,0.5399013
19.10639,0.02509089,0.08953415,0.08692896,0.5409262
19.16357,0.02326263,0.08825995,0.08613696,0.5425766
19.20349,0.02253478,0.08701406,0.08583983,0.5432436
19.24238,0.02180056,0.08662347,0.08545297,0.5438689
19.28103,0.02202803,0.08692226,0.08569255,0.5437412
19.32307,0.02060961,0.08662634,0.08490392,0.544926
19.37302,0.01818732,0.08531097,0.08401679,0.5472052
19.41067,0.01678558,0.08542106,0.08365942,0.5486205
19.45098,0.0159645,0.08521537,0.08346687,0.5494657
19.49067,0.01546576,0.08580707,0.08310603,0.5498288
19.53176,0.01448554,0.08590563,0.08281088,0.5508008
19.58218,0.01388332,0.08697743,0.08277417,0.5514975
19.62716,0.01388332,0.08697743,0.08277417,0.5514975
19.66866,0.01331766,0.08788494,0.08278156,0.5521923
19.71234,0.01393942,0.09086337,0.08446828,0.5527697
19.75216,0.01388351,0.0921308,0.08487737,0.5532435
19.80082,0.0136249,0.09228401,0.08493946,0.553681
19.8421,0.01338719,0.09335434,0.08518061,0.5543068
19.90306,0.01345113,0.09381866,0.08553267,0.5546337
19.9439,0.01382756,0.09452465,0.08603675,0.5546699
19.9845,0.01419691,0.09462848,0.08643764,0.5545897
20.03522,0.01433682,0.0947868,0.08662632,0.5546111
20.07291,0.01462273,0.09438514,0.08730268,0.5550963
20.10962,0.01373296,0.09427521,0.08674191,0.5558781
20.15055,0.0137068,0.09517734,0.08670373,0.5558656
20.19373,0.0138074,0.09578405,0.0867154,0.5556929
20.24705,0.01118747,0.09664442,0.08437185,0.5568904
20.28631,0.01028921,0.09757861,0.08370379,0.5575126
20.3236,0.008126163,0.09852645,0.08194519,0.5587811
20.36212,0.00796203,0.09835548,0.08178552,0.5588346
20.39712,0.00723858,0.09919396,0.08123557,0.5593238
20.45092,0.004576875,0.102918,0.07920264,0.5611874
20.48963,0.003181807,0.1057164,0.07805525,0.5621116
20.53359,0.001178583,0.1082951,0.07615966,0.5632104
20.60476,0.0009565362,0.1103107,0.07462636,0.5638806
20.66314,0.002396209,0.1104893,0.07329662,0.5646853
20.6901,0.002650398,0.1119051,0.07315997,0.5649076
20.71183,0.002700873,0.1123381,0.07315095,0.5649687
20.73367,0.002700873,0.1123381,0.07315095,0.5649687
20.75376,0.002700873,0.1123381,0.07315095,0.5649687
20.77637,0.002403068,0.1126435,0.07362699,0.5649722
20.79914,0.002513498,0.1123429,0.07353692,0.5650438
20.83216,0.002913349,0.1130334,0.07373404,0.5656239
20.88538,0.002973269,0.1151003,0.07487349,0.5659706
20.92432,0.002669872,0.115566,0.07588629,0.5655185
20.96412,0.002901935,0.1158106,0.07563964,0.5658306
21.00079,0.00265548,0.1164978,0.07646358,0.5652158
21.04017,0.002802191,0.1166374,0.07685123,0.5651037
21.09084,0.003077399,0.1166233,0.07770447,0.5644684
21.13079,0.003119751,0.1165311,0.07758271,0.56475
21.18575,0.00398689,0.115914,0.0786801,0.5645337
21.26878,0.004923564,0.1161981,0.07982457,0.5639824
21.30755,0.004738882,0.1164293,0.07958075,0.564214
21.32909,0.005400211,0.1159669,0.08033215,0.5638547
